obs_mode,temporal_mode,action_input,action_embedding_dim,model,n_tasks,action_accuracy_mean,action_accuracy_sem,greedy_success_mean,greedy_success_sem
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r3_l8,15,0.752492416484352,0.05625266359302312,nan,nan
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r5_l2,15,0.7049942202361558,0.048465412853267796,nan,nan
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r5_l4,15,0.7158467935887292,0.05268328633172824,nan,nan
hybrid,temporal_cue_then_blank,one_hot,0,lin_block_r5_l8,15,0.7308837026175735,0.05254666398881871,nan,nan
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6459637335981422,0.050667628157508186,0.21648148148148144,0.046125983024903845
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.6538967568671871,0.045663683418680844,0.17814814814814814,0.05119878799944573
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.6544580340010449,0.05983572166617107,0.22462962962962962,0.055740345232297546
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.7084437307017952,0.05836875288580235,0.29574074074074075,0.07045866084802466
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6443311895193616,0.05876489631395173,0.19537037037037036,0.04654878240771713
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6630699015242026,0.052187495842726056,0.23759259259259258,0.05261662019134802
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.7200316981903003,0.05840949100402386,0.2892592592592592,0.07215547723060153
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.6405052379917969,0.055185201547068075,0.2274074074074074,0.04889645404029897
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.6914803630260619,0.058021264891335536,0.2587037037037037,0.06244389996436129
hybrid,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.6985064094607105,0.05992541524705076,0.2683333333333333,0.070713691884038
hybrid,temporal_cue_then_blank,one_hot,0,memoryless_linear,15,0.6398838228676937,0.04514227412215824,0.09444444444444446,0.02802666279028764
hybrid,temporal_cue_then_blank,one_hot,0,memoryless_mlp,15,0.6398838228676937,0.04514227412215824,0.09444444444444446,0.02802666279028764
hybrid,temporal_cue_then_blank,one_hot,0,numpy_rnn,15,0.6352516912597557,0.05080802278771779,0.058888888888888886,0.02086848885665883
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_block_hybrid,15,0.6855452308543705,0.04807214354198375,0.2625925925925926,0.06071048736836179
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_diagonal,15,0.748055904668808,0.03875316431832879,0.24648148148148147,0.05061458460561676
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_low_rank,15,0.6560758312774442,0.04800635688469978,0.21537037037037038,0.047893506531282944
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_nilpotent,15,0.7060181047546639,0.06173897716055059,0.28092592592592597,0.07587131859989396
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_orthogonal,15,0.6748992872917604,0.05852615734890512,0.25611111111111107,0.06368162838871728
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_oscillatory,15,0.6657473803575956,0.04869193828462838,0.2511111111111111,0.05356952769506257
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_random,15,0.6760780681882832,0.05276760836899556,0.24703703703703705,0.0588722065485885
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_sparse,15,0.6562873809782412,0.05249959792061603,0.24388888888888888,0.060297128291388176
hybrid,temporal_cue_then_blank,one_hot,0,reservoir_symmetric,15,0.6865583575126587,0.045430150639628436,0.22574074074074071,0.051595264614011316
hybrid,temporal_dropout,one_hot,0,lin_block_r1_l2,15,0.633035908237521,0.05246016125234906,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_block_r1_l4,15,0.67364644913032,0.04897688812165354,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_block_r1_l8,15,0.715373415413738,0.05700627342859034,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_block_r3_l2,15,0.6511617131375195,0.05137754292554838,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_block_r3_l4,15,0.6756045671771478,0.058299946123418725,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_block_r3_l8,15,0.6934171786994366,0.05938743089921561,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_block_r5_l2,15,0.6524255806917096,0.055573595780858555,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_block_r5_l4,15,0.6906171546494126,0.05606563624403875,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_block_r5_l8,15,0.6920998386320966,0.06366728918167347,nan,nan
hybrid,temporal_dropout,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6109229778584617,0.06087792219317233,0.14629629629629629,0.037446480196284555
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.6128577247125634,0.05320597169637775,0.14333333333333337,0.032732459030626646
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.6472275429667902,0.052825501584784294,0.17129629629629628,0.03995024340193435
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.6757891834370328,0.05432560478701933,0.2196296296296296,0.054944032949991194
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6215012968910819,0.05491306712129946,0.16314814814814813,0.035533089242548964
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6232981892659312,0.0602277857237436,0.18648148148148147,0.04298006410242861
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.6782451240515756,0.058643389726216626,0.21481481481481476,0.05335294135439938
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.6387880404143844,0.05349433966857545,0.16611111111111107,0.03723150006776128
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.6511475611206794,0.059406346975154865,0.18203703703703702,0.04157915560323505
hybrid,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.6674133164724564,0.05630239275712925,0.1875925925925926,0.045565286954758116
hybrid,temporal_dropout,one_hot,0,memoryless_linear,15,0.6295039294636068,0.04483963694135786,0.15499999999999997,0.03841089461854313
hybrid,temporal_dropout,one_hot,0,memoryless_mlp,15,0.6295039294636068,0.04483963694135786,0.15499999999999997,0.03841089461854313
hybrid,temporal_dropout,one_hot,0,numpy_rnn,15,0.6404236489317133,0.05012228640087447,0.05611111111111111,0.019406993412119766
hybrid,temporal_dropout,one_hot,0,reservoir_block_hybrid,15,0.640767144046714,0.051883363357246984,0.19611111111111107,0.0429688921287265
hybrid,temporal_dropout,one_hot,0,reservoir_diagonal,15,0.6649557014073141,0.04921517427037164,0.17314814814814816,0.03417227624904083
hybrid,temporal_dropout,one_hot,0,reservoir_low_rank,15,0.6156218547481989,0.05101269258523213,0.14722222222222223,0.03207616047077232
hybrid,temporal_dropout,one_hot,0,reservoir_nilpotent,15,0.6523326713111659,0.055776593328639844,0.20462962962962963,0.05253401425116086
hybrid,temporal_dropout,one_hot,0,reservoir_orthogonal,15,0.6625527161011032,0.055948198190437254,0.18000000000000002,0.04211679262534652
hybrid,temporal_dropout,one_hot,0,reservoir_oscillatory,15,0.6157413613865227,0.05471865427159768,0.16222222222222218,0.03694976490312539
hybrid,temporal_dropout,one_hot,0,reservoir_random,15,0.6269262452999012,0.05273049467013311,0.175,0.03737707660290179
hybrid,temporal_dropout,one_hot,0,reservoir_sparse,15,0.6185863111400745,0.053262774269470944,0.13944444444444445,0.03132062859245037
hybrid,temporal_dropout,one_hot,0,reservoir_symmetric,15,0.6473824910652867,0.05346792957400124,0.15944444444444444,0.03577560872849237
hybrid,temporal_full,one_hot,0,lin_block_r1_l2,15,0.6935978448075223,0.044434497893163075,nan,nan
hybrid,temporal_full,one_hot,0,lin_block_r1_l4,15,0.728988657698335,0.05055392387471837,nan,nan
hybrid,temporal_full,one_hot,0,lin_block_r1_l8,15,0.7648187520364939,0.05657568138384551,nan,nan
hybrid,temporal_full,one_hot,0,lin_block_r3_l2,15,0.7268199855699856,0.050818272432936476,nan,nan
hybrid,temporal_full,one_hot,0,lin_block_r3_l4,15,0.7369731687070398,0.05579190122728372,nan,nan
hybrid,temporal_full,one_hot,0,lin_block_r3_l8,15,0.7531790446709803,0.05881318181930034,nan,nan
hybrid,temporal_full,one_hot,0,lin_block_r5_l2,15,0.7445163229840649,0.051572574081372016,nan,nan
hybrid,temporal_full,one_hot,0,lin_block_r5_l4,15,0.7401269608527673,0.056189245412926775,nan,nan
hybrid,temporal_full,one_hot,0,lin_block_r5_l8,15,0.7461801191639901,0.05888149102405944,nan,nan
hybrid,temporal_full,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6587104596916424,0.057185682527366805,0.23722222222222225,0.05532611350871156
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.6798356323087505,0.04597219601509957,0.2287037037037037,0.05594747123442617
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.6824102520339078,0.05214489081482258,0.24833333333333332,0.05626909500180507
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.7139024655153687,0.05863017877152031,0.2837037037037037,0.07350202392496441
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6635606642461481,0.058988773371229306,0.2135185185185185,0.05079531109499875
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6767181931966878,0.05597443442093911,0.24981481481481482,0.06061939420961401
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.7247027882511752,0.05984283922645746,0.30499999999999994,0.07770366839670137
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.666650891919709,0.05549915248150285,0.24351851851851852,0.055301447078632486
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.683957250435745,0.055780653512594744,0.26240740740740737,0.05764832533621557
hybrid,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.7289184212840126,0.05714978047345141,0.28611111111111115,0.0761985362800161
hybrid,temporal_full,one_hot,0,memoryless_linear,15,0.7326772525562848,0.048344272583695884,0.22666666666666668,0.07051961339241639
hybrid,temporal_full,one_hot,0,memoryless_mlp,15,0.7326772525562848,0.048344272583695884,0.22666666666666668,0.07051961339241639
hybrid,temporal_full,one_hot,0,numpy_rnn,15,0.6563444545299383,0.05006769193242845,0.07666666666666666,0.0236849917876033
hybrid,temporal_full,one_hot,0,reservoir_block_hybrid,15,0.6836911162314387,0.06128541064646263,0.262037037037037,0.06097367100438941
hybrid,temporal_full,one_hot,0,reservoir_diagonal,15,0.774299316772435,0.04640800450418235,0.25629629629629636,0.05778430637379094
hybrid,temporal_full,one_hot,0,reservoir_low_rank,15,0.6519801251118454,0.05186672699610485,0.23388888888888887,0.047569683408043045
hybrid,temporal_full,one_hot,0,reservoir_nilpotent,15,0.6982528174732475,0.06384671461888451,0.2664814814814815,0.06920247084742985
hybrid,temporal_full,one_hot,0,reservoir_orthogonal,15,0.6985359806461956,0.06150869095451464,0.26999999999999996,0.06927715299506544
hybrid,temporal_full,one_hot,0,reservoir_oscillatory,15,0.6730970159868009,0.049889795804917626,0.2555555555555555,0.05999461077109795
hybrid,temporal_full,one_hot,0,reservoir_random,15,0.6961308230797477,0.053887747484270686,0.25851851851851854,0.06259470582826336
hybrid,temporal_full,one_hot,0,reservoir_sparse,15,0.6886510005327209,0.061426734013706234,0.2781481481481481,0.06890311055340635
hybrid,temporal_full,one_hot,0,reservoir_symmetric,15,0.7034605786487506,0.052849892256502135,0.2674074074074074,0.06205586857828113
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r1_l2,15,0.6746749561668915,0.04209685011765006,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r1_l4,15,0.7058210367887787,0.04714157861017988,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r1_l8,15,0.7646399866561158,0.05335766278225104,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r3_l2,15,0.6979252199413489,0.04560312186158922,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r3_l4,15,0.6947627775450357,0.05263908749348106,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r3_l8,15,0.7462975375878602,0.05734318133310948,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r5_l2,15,0.7137817693059628,0.05063473497468832,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r5_l4,15,0.7023447803689741,0.05174007888497814,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_block_r5_l8,15,0.7216943629846856,0.05555790854753232,nan,nan
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6697354432703894,0.05546641141241975,0.1985185185185185,0.045351091898113836
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.6476332966117913,0.04483302533458714,0.13574074074074075,0.0372656962683075
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.6900334372915018,0.05013756205054151,0.19759259259259257,0.048317417152757045
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.7151902861177055,0.056646959808873194,0.2833333333333333,0.06900549101003171
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6566428752450258,0.05194427863683953,0.18388888888888885,0.045084022413861
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6804546488955091,0.052152533437330915,0.20574074074074072,0.04634214660785775
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.7056586603360796,0.05719510838939492,0.2787037037037037,0.07462066851815269
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.669850779944866,0.05297744164307289,0.2,0.04487227939347301
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.6789828197489489,0.059764608738149996,0.2616666666666666,0.06286574349261674
sparse_aliased,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.6990950079390941,0.05941910792653845,0.26388888888888884,0.07085135676912523
sparse_aliased,temporal_cue_then_blank,one_hot,0,memoryless_linear,15,0.633650522118264,0.04716358042086119,0.075,0.02240500227592327
sparse_aliased,temporal_cue_then_blank,one_hot,0,memoryless_mlp,15,0.633650522118264,0.04716358042086119,0.075,0.02240500227592327
sparse_aliased,temporal_cue_then_blank,one_hot,0,numpy_rnn,15,0.6357278817359461,0.05038742049236746,0.06166666666666667,0.020360507472807855
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_block_hybrid,15,0.6658975378464624,0.050855370487983026,0.2303703703703704,0.05029269610199012
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_diagonal,15,0.7579737272882434,0.04264789366155122,0.2572222222222222,0.05967516911034296
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_low_rank,15,0.640840056995971,0.04864625483552288,0.1905555555555556,0.04512117071875638
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_nilpotent,15,0.6777491440260257,0.06112506974415226,0.2533333333333333,0.06624602746733439
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_orthogonal,15,0.6738985994093522,0.061520301205688376,0.24851851851851853,0.06608869093549155
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_oscillatory,15,0.6780561438760365,0.04574986060407995,0.24407407407407405,0.05645298092623254
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_random,15,0.6433122119815667,0.0515164244247576,0.22129629629629627,0.04822363841904875
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_sparse,15,0.6566402698257537,0.05137340445309979,0.22148148148148145,0.05096977429257863
sparse_aliased,temporal_cue_then_blank,one_hot,0,reservoir_symmetric,15,0.6843736972903639,0.047552035929755224,0.2211111111111111,0.04640500464607491
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r1_l2,15,0.6311520931278995,0.059658550097246965,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r1_l4,15,0.670856045089916,0.05628800833024813,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r1_l8,15,0.7307004569504569,0.058176484134044075,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r3_l2,15,0.6361204014026594,0.05844406237970546,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r3_l4,15,0.6420332937671647,0.05419295265430439,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r3_l8,15,0.692658497416562,0.06044344750998381,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r5_l2,15,0.6418641096060451,0.05866934992735969,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r5_l4,15,0.6539879594718305,0.05687868542326334,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_block_r5_l8,15,0.696787149529085,0.05852521130055674,nan,nan
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_all_units_r3_l4,15,0.5987801853662069,0.061256531601612645,0.13629629629629628,0.033157014568992116
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.5858386217526003,0.061032086205738426,0.14666666666666664,0.03933904242189139
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.6185524212943567,0.05782291044553427,0.16629629629629628,0.04143486373319784
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.6541795967871237,0.06343625369970518,0.21481481481481482,0.056805170156042896
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6114479666092569,0.058581206671775875,0.16722222222222224,0.04061566900934926
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.619331797235023,0.05830067527185419,0.15796296296296297,0.04074813545204185
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.6840492223825556,0.06082393215033228,0.25111111111111106,0.06718154350980475
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.5993830845578157,0.05901180403079109,0.1640740740740741,0.03787362051226984
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.6217322482376244,0.056507448278611136,0.17851851851851855,0.04597837933054207
sparse_aliased,temporal_dropout,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.6735267679353699,0.05518745850748208,0.21666666666666667,0.05632274510973396
sparse_aliased,temporal_dropout,one_hot,0,memoryless_linear,15,0.6253275070210553,0.050293467126629125,0.10222222222222223,0.026156664080836882
sparse_aliased,temporal_dropout,one_hot,0,memoryless_mlp,15,0.6253275070210553,0.050293467126629125,0.10222222222222223,0.026156664080836882
sparse_aliased,temporal_dropout,one_hot,0,numpy_rnn,15,0.6407306552467842,0.05043805713260807,0.05611111111111111,0.020011019891739246
sparse_aliased,temporal_dropout,one_hot,0,reservoir_block_hybrid,15,0.6263041901348353,0.053177756523536186,0.18759259259259256,0.04035671581127382
sparse_aliased,temporal_dropout,one_hot,0,reservoir_diagonal,15,0.6360754692340714,0.0528982718608364,0.1618518518518518,0.035861435052232465
sparse_aliased,temporal_dropout,one_hot,0,reservoir_low_rank,15,0.5962951584456959,0.053618451480708165,0.1424074074074074,0.03289109935848302
sparse_aliased,temporal_dropout,one_hot,0,reservoir_nilpotent,15,0.654800106802795,0.05571393453853221,0.20296296296296298,0.04880589596646654
sparse_aliased,temporal_dropout,one_hot,0,reservoir_orthogonal,15,0.6427087438646578,0.053346418958903116,0.19166666666666668,0.046056256018058406
sparse_aliased,temporal_dropout,one_hot,0,reservoir_oscillatory,15,0.6089423872622798,0.057921714498097236,0.16185185185185183,0.035687860104082224
sparse_aliased,temporal_dropout,one_hot,0,reservoir_random,15,0.6421505699597098,0.05151012884275117,0.1787037037037037,0.040430213885006595
sparse_aliased,temporal_dropout,one_hot,0,reservoir_sparse,15,0.6198394790195866,0.05610861911662006,0.16962962962962966,0.038427408016295767
sparse_aliased,temporal_dropout,one_hot,0,reservoir_symmetric,15,0.6330782155916563,0.05163014420891097,0.15333333333333332,0.03473486542302015
sparse_aliased,temporal_full,one_hot,0,lin_block_r1_l2,15,0.7220534647550776,0.049460102924628054,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_block_r1_l4,15,0.7133694083694084,0.05118955557812378,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_block_r1_l8,15,0.7629055144377725,0.05487113188733057,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_block_r3_l2,15,0.7083472978634269,0.048581143233588475,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_block_r3_l4,15,0.6963085928408508,0.055071352443943185,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_block_r3_l8,15,0.7420861456345327,0.059675468861316514,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_block_r5_l2,15,0.7076405956647893,0.05486142454923878,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_block_r5_l4,15,0.7230494460736396,0.0613560511388843,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_block_r5_l8,15,0.7326343504166084,0.0628402114753543,nan,nan
sparse_aliased,temporal_full,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6695064766973368,0.057613579450620116,0.20481481481481484,0.05051503308431371
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.6996808329066392,0.05026898603917692,0.185,0.04997265566220171
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.6833580427935265,0.053015065033500876,0.2011111111111111,0.050793092754871094
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.7368074433531422,0.05720073985651447,0.2920370370370371,0.07253436143019004
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6788716077828982,0.05431186469259491,0.20685185185185187,0.05167666930160825
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6658276828706936,0.058306272938395895,0.205,0.04901453910924503
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.7206101529891852,0.060041889207722,0.2961111111111111,0.07623893410512889
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.6671146824103814,0.06030676882496169,0.1998148148148148,0.04891042895690631
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.6871083013959357,0.058107222958633103,0.27462962962962967,0.0682623554175841
sparse_aliased,temporal_full,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.7047587886028747,0.05644043712056658,0.2575925925925926,0.06567800121219794
sparse_aliased,temporal_full,one_hot,0,memoryless_linear,15,0.7065416647271484,0.04067305617672677,0.1888888888888889,0.061391851540950476
sparse_aliased,temporal_full,one_hot,0,memoryless_mlp,15,0.7065416647271484,0.04067305617672677,0.1888888888888889,0.061391851540950476
sparse_aliased,temporal_full,one_hot,0,numpy_rnn,15,0.6577593329609457,0.04986903281490841,0.08555555555555555,0.027270769797744107
sparse_aliased,temporal_full,one_hot,0,reservoir_block_hybrid,15,0.6836009157111307,0.05260869754298353,0.24203703703703702,0.05581280826944133
sparse_aliased,temporal_full,one_hot,0,reservoir_diagonal,15,0.7630331735170445,0.046762747098075604,0.2853703703703704,0.06639244011370872
sparse_aliased,temporal_full,one_hot,0,reservoir_low_rank,15,0.6481528805722353,0.051612367829189744,0.22518518518518515,0.050041477994662194
sparse_aliased,temporal_full,one_hot,0,reservoir_nilpotent,15,0.6913353581901968,0.06195333348005638,0.2551851851851852,0.06563905243665161
sparse_aliased,temporal_full,one_hot,0,reservoir_orthogonal,15,0.7021279293187895,0.06186917374812449,0.2812962962962963,0.0754033182018244
sparse_aliased,temporal_full,one_hot,0,reservoir_oscillatory,15,0.6666887707075878,0.051268826635431336,0.2285185185185185,0.05135972049838999
sparse_aliased,temporal_full,one_hot,0,reservoir_random,15,0.6718472681241499,0.05657540043279358,0.2433333333333333,0.05494693073268947
sparse_aliased,temporal_full,one_hot,0,reservoir_sparse,15,0.6631702521890692,0.05980726206841502,0.23592592592592596,0.053754856135079326
sparse_aliased,temporal_full,one_hot,0,reservoir_symmetric,15,0.695866938716401,0.05307762984955651,0.24037037037037037,0.051101093642963814
vector,temporal_cue_then_blank,one_hot,0,lin_block_r1_l2,15,0.6681981489239555,0.04950859770079552,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_block_r1_l4,15,0.7008551723067852,0.05141718904983198,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_block_r1_l8,15,0.7638361727877857,0.05203129807985784,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_block_r3_l2,15,0.6926723843659328,0.04956678309899294,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_block_r3_l4,15,0.709781377523313,0.05164923774178171,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_block_r3_l8,15,0.7469374621793976,0.0558912606728439,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_block_r5_l2,15,0.7036454793712859,0.04753063892127355,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_block_r5_l4,15,0.7073915421496066,0.05479721932718748,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_block_r5_l8,15,0.7481913024251734,0.054654738063147204,nan,nan
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6545811804682772,0.05405290761835232,0.21648148148148144,0.04442994693003099
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.636471958447765,0.04639883372674624,0.16148148148148145,0.03903775990013735
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.677251043460721,0.0540993508732371,0.23074074074074072,0.053053073895994333
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.7296616704681221,0.0526575655600863,0.2888888888888889,0.0688097984286276
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6444690569287345,0.05458433425853455,0.19999999999999998,0.04158722585719507
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6641312122763736,0.053679579091543646,0.2072222222222222,0.04275028320020611
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.7266556695992179,0.05300958716526533,0.28611111111111115,0.06655634611008168
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.6557418010106182,0.04884852519821771,0.20314814814814816,0.04305693517730482
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.7041751552907467,0.04921733854120981,0.2722222222222222,0.06307102460417788
vector,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.72423296585931,0.054411301928181444,0.29185185185185186,0.07261111549666753
vector,temporal_cue_then_blank,one_hot,0,memoryless_linear,15,0.6443205480302254,0.0448719225833726,0.0961111111111111,0.02862439974956554
