task,obs_mode,temporal_mode,temporal_dropout_p,model,sequence_r,sequence_l,sequence_ell,input_injection,dataset_seed,model_seed,spectral_radius,symmetry_index,normality_index,effective_rank,transient_amplification,power_decay_10,oscillatory_score,nilpotent_score
torus_lattice,vector,temporal_full,0.5,reservoir_diagonal,,,,all_units,11,152,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,vector,temporal_full,0.5,reservoir_low_rank,,,,all_units,11,142,0.8999999165534973,1.417299509048462,0.7974875569343567,3.7881908416748047,7.384994029998779,2.374872922897339,0.0625,0.29630745300522215
torus_lattice,vector,temporal_full,0.5,reservoir_low_rank,,,,all_units,11,148,0.8999999761581421,1.3871561288833618,0.7410674691200256,3.9112823009490967,3.4776792526245117,1.1965444087982178,0.0,0.45526054287567264
torus_lattice,vector,temporal_full,0.5,reservoir_low_rank,,,,all_units,11,152,0.9000000357627869,1.3587617874145508,0.8668654561042786,3.6699225902557373,2.794813394546509,1.3358886241912842,0.0625,0.4281026028568521
torus_lattice,vector,temporal_full,0.5,reservoir_sparse,,,,all_units,11,142,0.8999999761581421,1.3804761171340942,0.3167356550693512,21.32416534423828,1.9778579473495483,0.7834712266921997,0.5625,0.5607043079997976
torus_lattice,vector,temporal_full,0.5,reservoir_sparse,,,,all_units,11,148,0.8999999165534973,1.2627959251403809,0.284162312746048,22.94270133972168,1.2662326097488403,0.3845876157283783,0.4375,0.7222367069013097
torus_lattice,vector,temporal_full,0.5,reservoir_sparse,,,,all_units,11,152,0.8999999165534973,1.4432041645050049,0.3130681812763214,20.791643142700195,2.964345693588257,1.416891098022461,0.5625,0.4137546788178483
torus_lattice,vector,temporal_full,0.5,reservoir_block_hybrid,,,,all_units,11,142,0.8999999165534973,1.4752103090286255,0.09018522500991821,25.562397003173828,0.9999999403953552,0.9999994039535522,0.25,0.5000001490116563
torus_lattice,vector,temporal_full,0.5,reservoir_block_hybrid,,,,all_units,11,148,0.8999999165534973,1.453169584274292,0.09075814485549927,25.27253532409668,0.9999999403953552,0.9999994039535522,0.25,0.5000001490116563
torus_lattice,vector,temporal_full,0.5,reservoir_block_hybrid,,,,all_units,11,152,0.8999999761581421,1.4860553741455078,0.09055010974407196,24.54108238220215,1.0,1.0,0.25,0.5
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,11,721,0.0,1.4142135381698608,0.3535533845424652,16.0,1.0,0.0,0.0,1.0
